"submission_date","state","tot_cases","conf_cases","prob_cases","new_case","pnew_case","tot_death","conf_death","prob_death","new_death","pnew_death","created_at","consent_cases","consent_deaths"
"2020-05-27T00:00:00.000","AZ","17262","17262.0","0","479.0","0","831","831.0","0","24.0","0","2020-05-28T15:12:25.989","Agree","Agree"
"2020-05-28T00:00:00.000","AZ","17763","17763.0","0","501.0","0","857","857.0","0","26.0","0","2020-05-29T14:19:55.781","Agree","Agree"
"2020-05-29T00:00:00.000","AZ","18465","18465.0","0","702.0","0","885","885.0","0","28.0","0","2020-05-30T15:47:59.813","Agree","Agree"
"2020-05-30T00:00:00.000","AZ","19255","19255.0","0","790.0","0","903","903.0","0","18.0","0","2020-05-31T14:43:17.781","Agree","Agree"
"2020-05-31T00:00:00.000","AZ","19936","19936.0","0","681.0","0","906","906.0","0","3.0","0","2020-06-01T14:17:42.906","Agree","Agree"
"2020-06-01T00:00:00.000","AZ","20123","20123.0","0","187.0","0","917","917.0","0","11.0","0","2020-06-02T14:16:17.049","Agree","Agree"
"2020-06-02T00:00:00.000","AZ","21250","20977.0","273","1127.0","273","941","879.0","62","24.0","62","2020-06-03T14:11:36.638","Agree","Agree"
"2020-06-03T00:00:00.000","AZ","22223","22223.0","0","973.0","-273","981","981.0","0","40.0","-62","2020-06-04T15:03:31.977","Agree","Agree"
"2020-06-04T00:00:00.000","AZ","22753","22753.0","0","530.0","0","996","996.0","0","15.0","0","2020-06-05T15:17:07.242","Agree","Agree"
"2020-06-05T00:00:00.000","AZ","24332","24055.0","277","1579.0","277","1012","948.0","64","16.0","64","2020-06-06T14:31:37.908","Agree","Agree"
"2020-06-06T00:00:00.000","AZ","25451","25451.0","0","1119.0","-277","1042","1042.0","0","30.0","-64","2020-06-07T14:23:35.373","Agree","Agree"
"2020-06-07T00:00:00.000","AZ","26889","26603.0","286","1438.0","286","1044","978.0","66","2.0","66","2020-06-08T14:55:08.000","Agree","Agree"
"2020-06-08T00:00:00.000","AZ","27678","27678.0","0","789.0","-286","1047","1047.0","0","3.0","-66","2020-06-09T16:49:08.000","Agree","Agree"
"2020-06-09T00:00:00.000","AZ","28296","27998.0","298","618.0","298","1070","1004.0","66","23.0","66","2020-06-10T20:56:25.490","Agree","Agree"
"2020-06-10T00:00:00.000","AZ","29852","29549.0","303","1556.0","5","1095","1029.0","66","25.0","0","2020-06-11T14:48:51.509","Agree","Agree"
"2020-06-11T00:00:00.000","AZ","31264","30955.0","309","1412.0","6","1127","1060.0","67","32.0","1","2020-06-12T14:17:59.811","Agree","Agree"
"2020-06-12T00:00:00.000","AZ","32918","32602.0","316","1654.0","7","1144","1077.0","67","17.0","0","2020-06-13T17:46:26.029","Agree","Agree"
"2020-06-13T00:00:00.000","AZ","34458","34146.0","312","1540.0","-4","1183","1116.0","67","39.0","0","2020-06-14T14:19:43.716","Agree","Agree"
"2020-06-14T00:00:00.000","AZ","35691","35374.0","317","1233.0","5","1186","1119.0","67","3.0","0","2020-06-15T14:33:03.950","Agree","Agree"
"2020-06-15T00:00:00.000","AZ","36705","36377.0","328","1014.0","11","1194","1127.0","67","8.0","0","2020-06-16T14:10:11.939","Agree","Agree"
"2020-06-16T00:00:00.000","AZ","39097","38754.0","343","2392.0","15","1219","1140.0","79","25.0","12","2020-06-17T15:06:04.858","Agree","Agree"
"2020-06-17T00:00:00.000","AZ","40924","40577.0","347","1827.0","4","1239","1159.0","80","20.0","1","2020-06-18T17:16:14.582","Agree","Agree"
"2020-06-18T00:00:00.000","AZ","43443","43085.0","358","2519.0","11","1271","1184.0","87","32.0","7","2020-06-19T15:01:11.041","Agree","Agree"
"2020-06-19T00:00:00.000","AZ","46689","46323.0","366","3246.0","8","1312","1224.0","88","41.0","1","2020-06-20T14:15:45.452","Agree","Agree"
"2020-06-20T00:00:00.000","AZ","49798","49426.0","372","3109.0","6","1338","1247.0","91","26.0","3","2020-06-21T14:32:57.913","Agree","Agree"
"2020-06-21T00:00:00.000","AZ","52390","52018.0","372","2592.0","0","1339","1248.0","91","1.0","0","2020-06-22T15:24:02.542","Agree","Agree"
"2020-06-22T00:00:00.000","AZ","54586","54214.0","372","2196.0","0","1342","1251.0","91","3.0","0","2020-06-23T14:28:19.177","Agree","Agree"
"2020-06-23T00:00:00.000","AZ","58179","57799.0","380","3593.0","8","1384","1291.0","93","42.0","2","2020-06-24T15:03:27.381","Agree","Agree"
"2020-06-24T00:00:00.000","AZ","59974","59586.0","388","1795.0","8","1463","1366.0","97","79.0","4","2020-06-25T14:07:27.526","Agree","Agree"
"2020-06-25T00:00:00.000","AZ","63030","62634.0","396","3056.0","8","1490","1393.0","97","27.0","0","2020-06-26T19:18:27.809","Agree","Agree"
"2020-06-26T00:00:00.000","AZ","66458","66055.0","403","3428.0","7","1535","1435.0","100","45.0","3","2020-06-27T17:51:58.649","Agree","Agree"
"2020-06-27T00:00:00.000","AZ","70051","69641.0","410","3593.0","7","1579","1479.0","100","44.0","0","2020-06-28T14:59:02.728","Agree","Agree"
"2020-06-28T00:00:00.000","AZ","73908","73497.0","411","3857.0","1","1588","1488.0","100","9.0","0","2020-06-29T14:37:31.240","Agree","Agree"
"2020-06-29T00:00:00.000","AZ","74533","74119.0","414","625.0","3","1588","1488.0","100","0.0","0","2020-06-30T15:27:33.712","Agree","Agree"
"2020-06-30T00:00:00.000","AZ","79215","78781.0","434","4682.0","20","1632","1529.0","103","44.0","3","2020-07-01T15:45:16.790","Agree","Agree"
"2020-07-01T00:00:00.000","AZ","84092","83645.0","447","4877.0","13","1720","1607.0","113","88.0","10","2020-07-02T15:10:03.527","Agree","Agree"
"2020-07-02T00:00:00.000","AZ","87425","86970.0","455","3333.0","8","1757","1642.0","115","37.0","2","2020-07-03T15:01:33.762","Agree","Agree"
"2020-07-03T00:00:00.000","AZ","91858","91396.0","462","4433.0","7","1788","1673.0","115","31.0","0","2020-07-04T15:30:31.943","Agree","Agree"
"2020-07-04T00:00:00.000","AZ","94553","94085.0","468","2695.0","6","1805","1690.0","115","17.0","0","2020-07-05T15:00:14.391","Agree","Agree"
"2020-07-05T00:00:00.000","AZ","98089","97611.0","478","3536.0","10","1809","1694.0","115","4.0","0","2020-07-06T15:16:12.497","Agree","Agree"
"2020-07-06T00:00:00.000","AZ","101441","100943.0","498","3352.0","20","1810","1695.0","115","1.0","0","2020-07-07T14:58:02.598","Agree","Agree"
"2020-07-07T00:00:00.000","AZ","105094","104572.0","522","3653.0","24","1927","1807.0","120","117.0","5","2020-07-08T14:12:08.319","Agree","Agree"
"2020-07-08T00:00:00.000","AZ","108614","108031.0","583","3520.0","61","1963","1842.0","121","36.0","1","2020-07-09T15:14:15.386","Agree","Agree"
"2020-07-09T00:00:00.000","AZ","112671","112028.0","643","4057.0","60","2038","1917.0","121","75.0","0","2020-07-10T15:35:06.524","Agree","Agree"
"2020-07-10T00:00:00.000","AZ","116892","116209.0","683","4221.0","40","2082","1961.0","121","44.0","0","2020-07-11T18:25:05.541","Agree","Agree"
"2020-07-11T00:00:00.000","AZ","119930","119233.0","697","3038.0","14","2151","2030.0","121","69.0","0","2020-07-12T15:13:57.799","Agree","Agree"
"2020-07-12T00:00:00.000","AZ","122467","121758.0","709","2537.0","12","2237","2114.0","123","86.0","2","2020-07-13T15:19:34.972","Agree","Agree"
"2020-07-13T00:00:00.000","AZ","123824","123101.0","723","1357.0","14","2245","2122.0","123","8.0","0","2020-07-14T15:13:07.425","Agree","Agree"
"2020-07-14T00:00:00.000","AZ","128097","127345.0","752","4273.0","29","2337","2208.0","129","92.0","6","2020-07-15T15:05:12.266","Agree","Agree"
"2020-07-15T00:00:00.000","AZ","131354","130576.0","778","3257.0","26","2434","2295.0","139","97.0","10","2020-07-16T14:22:21.119","Agree","Agree"
"2020-07-16T00:00:00.000","AZ","134613","133838.0","775","3259.0","-3","2492","2353.0","139","58.0","0","2020-07-17T14:31:01.339","Agree","Agree"
"2020-07-17T00:00:00.000","AZ","138523","138523.0","0","3910.0","-775","2583","2583.0","0","91.0","-139","2020-07-18T16:14:26.601","Agree","Agree"
"2020-07-18T00:00:00.000","AZ","141265","141265.0","0","2742.0","0","2730","2730.0","0","147.0","0","2020-07-19T15:05:47.084","Agree","Agree"
"2020-07-19T00:00:00.000","AZ","143624","143624.0","0","2359.0","0","2761","2761.0","0","31.0","0","2020-07-20T14:35:44.367","Agree","Agree"
"2020-07-20T00:00:00.000","AZ","145183","145183.0","0","1559.0","0","2784","2784.0","0","23.0","0","2020-07-21T14:50:17.717","Agree","Agree"
"2020-07-21T00:00:00.000","AZ","148683","148683.0","0","3500.0","0","2918","2918.0","0","134.0","0","2020-07-22T14:51:28.800","Agree","Agree"
"2020-07-22T00:00:00.000","AZ","150609","150609.0","0","1926.0","0","2974","2974.0","0","56.0","0","2020-07-23T14:48:19.028","Agree","Agree"
"2020-07-23T00:00:00.000","AZ","152944","152944.0","0","2335.0","0","3063","3063.0","0","89.0","0","2020-07-24T14:18:40.590","Agree","Agree"
"2020-07-24T00:00:00.000","AZ","156301","156301.0","0","3357.0","0","3142","3142.0","0","79.0","0","2020-07-25T17:40:06.519","Agree","Agree"
"2020-07-25T00:00:00.000","AZ","160041","160041.0","0","3740.0","0","3286","3286.0","0","144.0","0","2020-07-26T15:17:16.725","Agree","Agree"
"2020-07-26T00:00:00.000","AZ","162014","162014.0","0","1973.0","0","3305","3305.0","0","19.0","0","2020-07-27T14:16:42.667","Agree","Agree"
"2020-07-27T00:00:00.000","AZ","163827","163827.0","0","1813.0","0","3304","3304.0","0","-1.0","0","2020-07-28T14:21:07.479","Agree","Agree"
"2020-07-28T00:00:00.000","AZ","165934","165934.0","0","2107.0","0","3408","3408.0","0","104.0","0","2020-07-29T14:34:46.946","Agree","Agree"
"2020-07-29T00:00:00.000","AZ","168273","168273.0","0","2339.0","0","3454","3454.0","0","46.0","0","2020-07-30T14:42:43.801","Agree","Agree"
"2020-07-30T00:00:00.000","AZ","170798","170798.0","0","2525.0","0","3626","3626.0","0","172.0","0","2020-07-31T14:35:06.518","Agree","Agree"
"2020-07-31T00:00:00.000","AZ","174010","174010.0","0","3212.0","0","3694","3694.0","0","68.0","0","2020-08-01T14:38:12.337","Agree","Agree"
"2020-08-01T00:00:00.000","AZ","177022","177022.0","0","3012.0","0","3747","3747.0","0","53.0","0","2020-08-02T14:54:37.126","Agree","Agree"
"2020-08-02T00:00:00.000","AZ","178467","178467.0","0","1445.0","0","3765","3765.0","0","18.0","0","2020-08-03T14:31:01.928","Agree","Agree"
"2020-08-03T00:00:00.000","AZ","179497","179497.0","0","1030.0","0","3779","3779.0","0","14.0","0","2020-08-04T14:09:35.859","Agree","Agree"
"2020-08-04T00:00:00.000","AZ","180505","180505.0","0","1008.0","0","3845","3845.0","0","66.0","0","2020-08-05T14:13:18.333","Agree","Agree"
"2020-08-05T00:00:00.000","AZ","182203","182203.0","0","1698.0","0","3932","3932.0","0","87.0","0","2020-08-06T14:12:27.571","Agree","Agree"
"2020-08-06T00:00:00.000","AZ","183647","182408.0","1239","1444.0","1239","4002","3786.0","216","70.0","216","2020-08-07T23:57:59.479","Agree","Agree"
"2020-08-07T00:00:00.000","AZ","185053","183791.0","1262","1406.0","23","4081","3860.0","221","79.0","5","2020-08-08T14:58:44.922","Agree","Agree"
"2020-08-08T00:00:00.000","AZ","186107","184805.0","1302","1054.0","40","4137","3905.0","232","56.0","11","2020-08-09T14:03:10.892","Agree","Agree"
"2020-08-09T00:00:00.000","AZ","186923","185593.0","1330","816.0","28","4150","3918.0","232","13.0","0","2020-08-10T14:23:35.555","Agree","Agree"
"2020-08-10T00:00:00.000","AZ","187523","186180.0","1343","600.0","13","4154","3922.0","232","4.0","0","2020-08-11T14:16:27.891","Agree","Agree"
"2020-08-11T00:00:00.000","AZ","188737","187362.0","1375","1214.0","32","4199","3951.0","248","45.0","16","2020-08-12T13:50:14.465","Agree","Agree"
"2020-08-12T00:00:00.000","AZ","189443","188053.0","1390","706.0","15","4347","4095.0","252","148.0","4","2020-08-13T14:12:28.259","Agree","Agree"
"2020-08-13T00:00:00.000","AZ","190794","189386.0","1408","1351.0","18","4383","4130.0","253","36.0","1","2020-08-14T14:30:03.326","Agree","Agree"
"2020-08-14T00:00:00.000","AZ","191721","190292.0","1429","927.0","21","4423","4169.0","254","40.0","1","2020-08-15T14:02:05.619","Agree","Agree"
"2020-08-15T00:00:00.000","AZ","192654","191211.0","1443","933.0","14","4492","4238.0","254","69.0","0","2020-08-16T14:57:14.578","Agree","Agree"
"2020-08-16T00:00:00.000","AZ","193537","192062.0","1475","883.0","32","4506","4252.0","254","14.0","0","2020-08-17T14:26:31.025","Agree","Agree"
"2020-08-17T00:00:00.000","AZ","194005","192514.0","1491","468.0","16","4506","4252.0","254","0.0","0","2020-08-18T14:26:55.280","Agree","Agree"
"2020-08-18T00:00:00.000","AZ","194920","193416.0","1504","915.0","13","4529","4273.0","256","23.0","2","2020-08-19T14:23:51.835","Agree","Agree"
"2020-08-19T00:00:00.000","AZ","195557","194042.0","1515","637.0","11","4634","4378.0","256","105.0","0","2020-08-20T15:11:45.225","Agree","Agree"
"2020-08-20T00:00:00.000","AZ","196280","194734.0","1546","723.0","31","4684","4429.0","255","50.0","-1","2020-08-21T14:27:34.675","Agree","Agree"
"2020-08-21T00:00:00.000","AZ","196899","195331.0","1568","619.0","22","4688","4433.0","255","4.0","0","2020-08-22T14:21:09.869","Agree","Agree"
"2020-08-22T00:00:00.000","AZ","197895","196318.0","1577","996.0","9","4756","4500.0","256","68.0","1","2020-08-23T14:15:28.102","Agree","Agree"
"2020-08-23T00:00:00.000","AZ","198103","196521.0","1582","208.0","5","4771","4515.0","256","15.0","0","2020-08-24T13:54:34.344","Agree","Agree"
"2020-08-24T00:00:00.000","AZ","198414","196821.0","1593","311.0","11","4771","4514.0","257","0.0","1","2020-08-25T14:02:54.539","Agree","Agree"
"2020-08-25T00:00:00.000","AZ","199273","197671.0","1602","859.0","9","4792","4535.0","257","21.0","0","2020-08-26T13:51:40.521","Agree","Agree"
"2020-08-26T00:00:00.000","AZ","199459","197844.0","1615","186.0","13","4896","4640.0","256","104.0","-1","2020-08-27T13:42:08.515","Agree","Agree"
"2020-08-27T00:00:00.000","AZ","200139","198504.0","1635","680.0","20","4929","4673.0","256","33.0","0","2020-08-28T13:43:49.392","Agree","Agree"
"2020-08-28T00:00:00.000","AZ","200658","198978.0","1680","519.0","45","4978","4709.0","269","49.0","13","2020-08-29T13:42:50.366","Agree","Agree"
"2020-08-29T00:00:00.000","AZ","201287","199579.0","1708","629.0","28","5007","4738.0","269","29.0","0","2020-08-30T14:49:52.418","Agree","Agree"
"2020-08-30T00:00:00.000","AZ","201661","199948.0","1713","374.0","5","5030","4762.0","268","23.0","-1","2020-08-31T14:05:56.401","Agree","Agree"
"2020-08-31T00:00:00.000","AZ","201835","200104.0","1731","174.0","18","5029","4762.0","267","-1.0","-1","2020-09-01T14:09:34.811","Agree","Agree"
"2020-09-01T00:00:00.000","AZ","202342","200608.0","1734","507.0","3","5044","4777.0","267","15.0","0","2020-09-02T13:49:48.945","Agree","Agree"
"2020-09-02T00:00:00.000","AZ","202861","201111.0","1750","519.0","16","5065","4799.0","266","21.0","-1","2020-09-03T14:18:16.891","Agree","Agree"
"2020-09-03T00:00:00.000","AZ","203953","202183.0","1770","1092.0","20","5130","4861.0","269","65.0","3","2020-09-04T13:36:16.798","Agree","Agree"
"2020-09-04T00:00:00.000","AZ","204681","202895.0","1786","728.0","16","5171","4897.0","274","41.0","5","2020-09-05T14:09:45.109","Agree","Agree"
"2020-09-05T00:00:00.000","AZ","205516","203722.0","1794","835.0","8","5207","4933.0","274","36.0","0","2020-09-06T14:09:04.355","Agree","Agree"
"2020-09-06T00:00:00.000","AZ","205766","203969.0","1797","250.0","3","5221","4947.0","274","14.0","0","2020-09-07T13:37:36.613","Agree","Agree"
"2020-09-07T00:00:00.000","AZ","205964","204157.0","1807","198.0","10","5219","4945.0","274","-2.0","0","2020-09-08T14:47:00.875","Agree","Agree"
"2020-09-08T00:00:00.000","AZ","206045","204239.0","1806","81.0","-1","5221","4947.0","274","2.0","0","2020-09-09T13:47:50.836","Agree","Agree"
"2020-09-09T00:00:00.000","AZ","206541","204715.0","1826","496.0","20","5251","4978.0","273","30.0","-1","2020-09-10T14:02:53.721","Agree","Agree"
"2020-09-10T00:00:00.000","AZ","207002","205141.0","1861","461.0","35","5273","4999.0","274","22.0","1","2020-09-11T13:51:03.398","Agree","Agree"
"2020-09-11T00:00:00.000","AZ","207523","205642.0","1881","521.0","20","5288","5014.0","274","15.0","0","2020-09-12T14:12:43.160","Agree","Agree"
"2020-09-12T00:00:00.000","AZ","208128","206223.0","1905","605.0","24","5315","5041.0","274","27.0","0","2020-09-13T16:17:15.117","Agree","Agree"
"2020-09-13T00:00:00.000","AZ","208512","206611.0","1901","384.0","-4","5322","5049.0","273","7.0","-1","2020-09-14T14:01:21.851","Agree","Agree"
"2020-09-14T00:00:00.000","AZ","208725","206775.0","1950","213.0","49","5322","5049.0","273","0.0","0","2020-09-15T14:03:59.985","Agree","Agree"
"2020-09-15T00:00:00.000","AZ","209209","207220.0","1989","484.0","39","5344","5071.0","273","22.0","0","2020-09-16T13:53:41.027","Agree","Agree"
"2020-09-16T00:00:00.000","AZ","209907","207718.0","2189","698.0","200","5371","5098.0","273","27.0","0","2020-09-17T13:45:45.666","Agree","Agree"
"2020-09-17T00:00:00.000","AZ","211660","208894.0","2766","1753.0","577","5409","5135.0","274","38.0","1","2020-09-18T13:48:37.104","Agree","Agree"
"2020-09-18T00:00:00.000","AZ","212942","208777.0","4165","1282.0","1399","5451","5160.0","291","42.0","17","2020-09-19T14:00:26.273","Agree","Agree"
"2020-09-19T00:00:00.000","AZ","213551","209298.0","4253","609.0","88","5467","5176.0","291","16.0","0","2020-09-20T13:53:10.094","Agree","Agree"
"2020-09-20T00:00:00.000","AZ","214018","209701.0","4317","467.0","64","5476","5184.0","292","9.0","1","2020-09-21T13:47:41.215","Agree","Agree"
"2020-09-21T00:00:00.000","AZ","214251","209916.0","4335","233.0","18","5478","5186.0","292","2.0","0","2020-09-22T13:51:57.795","Agree","Agree"
"2020-09-22T00:00:00.000","AZ","214846","210610.0","4236","595.0","-99","5498","5230.0","268","20.0","-24","2020-09-23T13:51:22.296","Agree","Agree"
"2020-09-23T00:00:00.000","AZ","215284","210920.0","4364","438.0","128","5525","5258.0","267","27.0","-1","2020-09-24T13:54:02.843","Agree","Agree"
"2020-09-24T00:00:00.000","AZ","215852","211426.0","4426","568.0","62","5559","5291.0","268","34.0","1","2020-09-25T13:54:10.196","Agree","Agree"
"2020-09-25T00:00:00.000","AZ","216367","211946.0","4421","515.0","-5","5587","5319.0","268","28.0","0","2020-09-26T13:46:07.689","Agree","Agree"
"2020-09-26T00:00:00.000","AZ","216826","212376.0","4450","459.0","29","5622","5355.0","267","35.0","-1","2020-09-27T13:39:49.124","Agree","Agree"
"2020-09-27T00:00:00.000","AZ","217237","212715.0","4522","411.0","72","5623","5356.0","267","1.0","0","2020-09-28T13:50:59.474","Agree","Agree"
"2020-09-28T00:00:00.000","AZ","217510","212970.0","4540","273.0","18","5624","5357.0","267","1.0","0","2020-09-29T13:50:42.951","Agree","Agree"
"2020-09-29T00:00:00.000","AZ","218184","213622.0","4562","674.0","22","5632","5365.0","267","8.0","0","2020-09-30T14:17:41.349","Agree","Agree"
"2020-09-30T00:00:00.000","AZ","218507","213934.0","4573","323.0","11","5650","5382.0","268","18.0","1","2020-10-01T13:42:11.951","Agree","Agree"
"2020-10-01T00:00:00.000","AZ","219212","214608.0","4604","705.0","31","5674","5401.0","273","24.0","5","2020-10-02T13:40:08.052","Agree","Agree"
"2020-10-02T00:00:00.000","AZ","219763","215087.0","4676","551.0","72","5693","5411.0","282","19.0","9","2020-10-03T13:39:53.719","Agree","Agree"
"2020-10-03T00:00:00.000","AZ","220399","215688.0","4711","636.0","35","5705","5421.0","284","12.0","2","2020-10-04T13:35:23.162","Agree","Agree"
"2020-10-04T00:00:00.000","AZ","220754","216027.0","4727","355.0","16","5706","5422.0","284","1.0","0","2020-10-05T13:49:47.107","Agree","Agree"
"2020-10-05T00:00:00.000","AZ","221070","216333.0","4737","316.0","10","5707","5423.0","284","1.0","0","2020-10-06T13:33:58.026","Agree","Agree"
"2020-10-06T00:00:00.000","AZ","221934","217154.0","4780","864.0","43","5713","5427.0","286","6.0","2","2020-10-07T13:45:01.309","Agree","Agree"
"2020-10-07T00:00:00.000","AZ","222538","217746.0","4792","604.0","12","5733","5447.0","286","20.0","0","2020-10-08T13:56:57.885","Agree","Agree"
"2020-10-08T00:00:00.000","AZ","223401","218596.0","4805","863.0","13","5743","5456.0","287","10.0","1","2020-10-09T13:43:36.023","Agree","Agree"
"2020-10-09T00:00:00.000","AZ","224084","219247.0","4837","683.0","32","5746","5460.0","286","3.0","-1","2020-10-10T13:30:17.102","Agree","Agree"
"2020-10-10T00:00:00.000","AZ","224978","220086.0","4892","894.0","55","5759","5472.0","287","13.0","1","2020-10-11T13:47:22.472","Agree","Agree"
"2020-10-11T00:00:00.000","AZ","225575","220671.0","4904","597.0","12","5759","5472.0","287","0.0","0","2020-10-12T14:07:08.478","Agree","Agree"
"2020-10-12T00:00:00.000","AZ","226050","221139.0","4911","475.0","7","5759","5472.0","287","0.0","0","2020-10-13T13:29:38.712","Agree","Agree"
"2020-10-13T00:00:00.000","AZ","226734","221804.0","4930","684.0","19","5767","5479.0","288","8.0","1","2020-10-14T13:28:39.858","Agree","Agree"
"2020-10-14T00:00:00.000","AZ","227635","222592.0","5043","901.0","113","5772","5485.0","287","5.0","-1","2020-10-15T13:30:46.649","Agree","Agree"
"2020-10-15T00:00:00.000","AZ","228748","223692.0","5056","1113.0","13","5789","5502.0","287","17.0","0","2020-10-16T13:33:55.808","Agree","Agree"
"2020-10-16T00:00:00.000","AZ","229486","224399.0","5087","738.0","31","5806","5519.0","287","17.0","0","2020-10-17T14:09:18.876","Agree","Agree"
"2020-10-17T00:00:00.000","AZ","230407","225264.0","5143","921.0","56","5824","5539.0","285","18.0","-2","2020-10-18T13:26:54.146","Agree","Agree"
"2020-10-18T00:00:00.000","AZ","231149","225962.0","5187","742.0","44","5827","5541.0","286","3.0","1","2020-10-19T14:06:44.391","Agree","Agree"
"2020-10-19T00:00:00.000","AZ","231897","226681.0","5216","748.0","29","5830","5544.0","286","3.0","0","2020-10-20T14:59:27.967","Agree","Agree"
"2020-10-20T00:00:00.000","AZ","232937","227670.0","5267","1040.0","51","5837","5550.0","287","7.0","1","2020-10-21T13:34:31.370","Agree","Agree"
"2020-10-21T00:00:00.000","AZ","233912","228597.0","5315","975.0","48","5854","5567.0","287","17.0","0","2020-10-22T13:34:46.095","Agree","Agree"
"2020-10-22T00:00:00.000","AZ","234906","229565.0","5341","994.0","26","5859","5573.0","286","5.0","-1","2020-10-23T13:44:31.471","Agree","Agree"
"2020-10-23T00:00:00.000","AZ","235882","230488.0","5394","976.0","53","5865","5578.0","287","6.0","1","2020-10-24T13:26:44.189","Agree","Agree"
"2020-10-24T00:00:00.000","AZ","236772","231355.0","5417","890.0","23","5869","5581.0","288","4.0","1","2020-10-25T13:45:35.790","Agree","Agree"
"2020-10-25T00:00:00.000","AZ","238163","232701.0","5462","1391.0","45","5874","5586.0","288","5.0","0","2020-10-26T13:41:41.106","Agree","Agree"
"2020-10-26T00:00:00.000","AZ","238964","233480.0","5484","801.0","22","5875","5587.0","288","1.0","0","2020-10-27T13:47:53.687","Agree","Agree"
"2020-10-27T00:00:00.000","AZ","240122","234607.0","5515","1158.0","31","5891","5601.0","290","16.0","2","2020-10-28T13:52:28.313","Agree","Agree"
"2020-10-28T00:00:00.000","AZ","241165","235633.0","5532","1043.0","17","5905","5614.0","291","14.0","1","2020-10-29T14:11:33.577","Agree","Agree"
"2020-10-29T00:00:00.000","AZ","242480","236835.0","5645","1315.0","113","5918","5626.0","292","13.0","1","2020-10-30T13:37:23.555","Agree","Agree"
"2020-10-30T00:00:00.000","AZ","244045","238356.0","5689","1565.0","44","5934","5641.0","293","16.0","1","2020-10-31T13:30:31.395","Agree","Agree"
"2020-10-31T00:00:00.000","AZ","245946","240130.0","5816","1901.0","127","5979","5664.0","315","45.0","22","2020-11-01T15:03:08.429","Agree","Agree"
"2020-11-01T00:00:00.000","AZ","247473","241596.0","5877","1527.0","61","5981","5663.0","318","2.0","3","2020-11-02T14:53:09.062","Agree","Agree"
"2020-11-02T00:00:00.000","AZ","248139","242220.0","5919","666.0","42","5982","5664.0","318","1.0","0","2020-11-03T14:57:05.887","Agree","Agree"
"2020-01-22T00:00:00.000","SC","0",,,"0",,"0",,,"0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-23T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-24T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-25T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-26T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-27T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-28T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-29T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-30T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-01-31T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-01T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-02T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-03T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-04T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-05T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-06T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-07T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-08T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-09T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-10T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-11T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-12T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-13T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
"2020-02-14T00:00:00.000","SC","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Agree","Agree"
