,Adj Close,Date,Stock,stock_price_change,tot_cases,new_case,tot_death,new_death,previous_week_case,previous_week_death,percent_caseRate_change,percent_deathRate_change,Category,biotech,consumer,energy,healthCare,it,pharmacy,realEstate,retail,utility,Rise/Fall
52,19.943955612182616,2020-02-02,WMB,-0.054025285712579856,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
53,59.45200042724609,2020-02-02,LNG,-0.050371161083938715,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
54,114.39790954589844,2020-02-02,WMT,0.0039464698026381445,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
55,1883.797998046875,2020-02-02,AMZN,0.003134458952670031,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
56,306.37212524414065,2020-02-02,COST,-0.009017038253645355,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
57,26.589161682128907,2020-02-02,BIG,0.018434391996131207,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
58,158.38640747070312,2020-02-02,VDC,-0.010545755716368026,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Fall
59,78.14005279541016,2020-02-02,VCSAX,-0.01012503482808771,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Fall
60,74.16456298828125,2020-02-02,VUIAX,0.008234623655878608,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
61,147.66486511230468,2020-02-02,VPU,0.008261057629952856,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
62,231.9281799316406,2020-02-02,AMT,-0.007789883586668641,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
63,93.3311752319336,2020-02-02,PLD,-0.00037108598173860084,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
64,589.3962890625,2020-02-02,EQIX,0.008722345328857167,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
65,40.8980827331543,2020-02-02,BAM,-0.004906017713648121,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
66,47.05999984741211,2020-02-02,ZG,-0.017991201813325218,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
67,146.6565673828125,2020-02-02,JNJ,0.00827070833790449,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
68,115.91775665283203,2020-02-02,MDT,-0.02003826328610205,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
69,91.75243225097657,2020-02-02,NVS,0.004368149823777274,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
70,34.81118927001953,2020-02-02,PFE,-0.05368398623976884,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
71,44.59041748046875,2020-02-02,GSK,-0.0162931075861285,7,0.0,0,0.0,1.0,0.0,-1.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
72,7.5,2020-02-09,FBRX,-0.04560002644856773,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
73,3.9040000438690186,2020-02-09,TRIL,-0.08888315370614781,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
74,2.8799999713897706,2020-02-09,CODX,-0.032638907756794476,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
75,6.79399995803833,2020-02-09,ALIM,-0.010744782166902266,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
76,18.911999893188476,2020-02-09,BTAI,0.08217003589571252,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
77,87.43514862060547,2020-02-09,ABT,-0.005382285025388221,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
78,10.631999969482422,2020-02-09,RCUS,0.12866817479723658,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
79,142.24756774902343,2020-02-09,LLY,0.03542384427526464,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
80,31.531999588012695,2020-02-09,ELAN,0.003805660213809092,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
81,84.45908966064454,2020-02-09,MRK,0.0017581038891200434,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
82,24.24200019836426,2020-02-09,BILI,0.09330915921205878,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
83,70.9965835571289,2020-02-09,CCOI,0.00161725156598705,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
84,34.60992279052734,2020-02-09,CHT,0.00011138808601140091,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
85,102.55689849853516,2020-02-09,CVX,-0.015834968825139923,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
86,56.81833114624023,2020-02-09,XOM,-0.04442922161118886,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
87,19.920351028442383,2020-02-09,KMI,0.0029963804101511725,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
88,20.01520347595215,2020-02-09,WMB,0.0035596872075337525,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
89,58.41600112915039,2020-02-09,LNG,-0.01773485480125967,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
90,114.33670043945312,2020-02-09,WMT,-0.0005353408504011483,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
91,2044.6499755859375,2020-02-09,AMZN,0.07866968892461265,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
92,305.6851867675781,2020-02-09,COST,-0.0022472089139368274,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
93,26.694607162475585,2020-02-09,BIG,0.003950066757112706,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
94,159.40390625,2020-02-09,VDC,0.006383148338291655,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
95,78.61947174072266,2020-02-09,VCSAX,0.00609796701373888,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
96,74.28775024414062,2020-02-09,VUIAX,0.001658244534994437,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
97,147.94426574707032,2020-02-09,VPU,0.0018885533234745816,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
98,233.78948059082032,2020-02-09,AMT,0.007961438874306597,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
99,91.00642547607421,2020-02-09,PLD,-0.025544896898192844,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
100,595.4066162109375,2020-02-09,EQIX,0.010094491704989968,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
101,41.6676528930664,2020-02-09,BAM,0.01846924668128271,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
102,48.98199996948242,2020-02-09,ZG,0.039238906603809395,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
103,149.2367156982422,2020-02-09,JNJ,0.01728896473872262,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
104,117.58278350830078,2020-02-09,MDT,0.014160464702310862,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
105,92.35072174072266,2020-02-09,NVS,0.006478449528806163,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
106,34.93306198120117,2020-02-09,PFE,0.003488749747938563,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
107,43.21225509643555,2020-02-09,GSK,-0.031892859582486444,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
108,7.115999984741211,2020-02-16,FBRX,-0.053962902765907504,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
109,3.5979999542236327,2020-02-16,TRIL,-0.08504727446874405,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
110,3.4079999923706055,2020-02-16,CODX,0.15492958396797354,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
111,6.504000091552735,2020-02-16,ALIM,-0.044587924723777476,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
112,24.472000122070312,2020-02-16,BTAI,0.22719843907926007,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
113,87.91168518066407,2020-02-16,ABT,0.005420628202943422,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
114,11.377999877929687,2020-02-16,RCUS,0.0655651183380928,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
115,140.70968627929688,2020-02-16,LLY,-0.010929464135638762,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
116,31.34000015258789,2020-02-16,ELAN,-0.006126338050095714,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
117,81.8195587158203,2020-02-16,MRK,-0.03226039086805611,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
118,27.197999954223633,2020-02-16,BILI,0.10868445329930705,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
119,73.536279296875,2020-02-16,CCOI,0.034536636392671294,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
120,34.83163299560547,2020-02-16,CHT,0.006365196977876319,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
121,105.24964904785156,2020-02-16,CVX,0.025584413569798663,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
122,56.98777542114258,2020-02-16,XOM,0.002973344259363429,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
123,20.482764434814452,2020-02-16,KMI,0.027457885783041,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
124,20.176451110839842,2020-02-16,WMB,0.007991873000949272,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
125,54.886000061035155,2020-02-16,LNG,-0.06431514528640725,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
126,114.87373046875,2020-02-16,WMT,0.0046749594281084534,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
127,2145.8900390625,2020-02-16,AMZN,0.04717858866654341,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
128,313.2245178222656,2020-02-16,COST,0.024070053989086508,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
129,25.534721755981444,2020-02-16,BIG,-0.04542385139647901,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
130,161.1540954589844,2020-02-16,VDC,0.010860345832351648,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
131,79.49186553955079,2020-02-16,VCSAX,0.010974629830445639,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
132,75.03860626220703,2020-02-16,VUIAX,0.010006262848788637,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
133,149.47022399902343,2020-02-16,VPU,0.010209111963082919,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
134,250.13852233886718,2020-02-16,AMT,0.0653599517386551,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
135,94.41710968017578,2020-02-16,PLD,0.03612358200388433,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
136,617.2140258789062,2020-02-16,EQIX,0.03533200600377674,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
137,43.20283203125,2020-02-16,BAM,0.03553422463307843,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
138,50.98800048828125,2020-02-16,ZG,0.03934260021159045,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
139,148.05643615722656,2020-02-16,JNJ,-0.0079718219055486,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
140,115.64483184814453,2020-02-16,MDT,-0.016757788732842,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
141,94.57982940673828,2020-02-16,NVS,0.023568531260818818,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Rise
142,34.45422439575195,2020-02-16,PFE,-0.013897790295585893,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
143,42.02634963989258,2020-02-16,GSK,-0.028218140921220394,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
144,14.358749985694885,2020-02-23,FBRX,0.5044136856042044,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
145,3.9399999380111694,2020-02-23,TRIL,0.08680202770768855,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
146,3.0074999928474426,2020-02-23,CODX,-0.1331670824524183,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
147,6.397500157356262,2020-02-23,ALIM,-0.016647117089010458,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
148,37.454999923706055,2020-02-23,BTAI,0.34662928388950626,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
149,87.53351974487305,2020-02-23,ABT,-0.0043202356867772145,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
150,15.359999895095825,2020-02-23,RCUS,0.25924479455481764,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Rise
151,139.40778350830078,2020-02-23,LLY,-0.009338809772544546,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
152,30.44000005722046,2020-02-23,ELAN,-0.02956636312994845,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
153,80.41919898986816,2020-02-23,MRK,-0.017413251357161253,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
154,27.417499542236328,2020-02-23,BILI,0.008005820796114498,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
155,74.1497917175293,2020-02-23,CCOI,0.008273960134526795,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
156,34.93140411376953,2020-02-23,CHT,0.0028562011947505816,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Rise
157,105.27025032043457,2020-02-23,CVX,0.00019569890372920286,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
158,56.17477798461914,2020-02-23,XOM,-0.014472641738718409,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
159,20.889946937561035,2020-02-23,KMI,0.01949179210285359,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
160,20.298791885375977,2020-02-23,WMB,0.006026997824647544,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Rise
161,54.78499889373779,2020-02-23,LNG,-0.00184359166444935,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
162,116.876708984375,2020-02-23,WMT,0.017137533500303954,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
163,2143.739990234375,2020-02-23,AMZN,-0.001002942911882632,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
164,320.7317123413086,2020-02-23,COST,0.023406461631876745,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Rise
165,24.60681390762329,2020-02-23,BIG,-0.03770938618228357,7,0.0,0,0.0,0.0,0.0,0.0,0.0,retail,0,0,0,0,0,0,0,1,0,Fall
166,161.29502868652344,2020-02-23,VDC,0.0008737605162832053,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
167,79.53459739685059,2020-02-23,VCSAX,0.0005372738242023352,7,0.0,0,0.0,0.0,0.0,0.0,0.0,consumer,0,1,0,0,0,0,0,0,0,Rise
168,76.08276748657227,2020-02-23,VUIAX,0.013724017393945647,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
169,151.57062149047852,2020-02-23,VPU,0.01385755016902816,7,0.0,0,0.0,0.0,0.0,0.0,0.0,utility,0,0,0,0,0,0,0,0,1,Rise
170,245.63527297973633,2020-02-23,AMT,-0.018333072870614732,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Fall
171,96.61150741577148,2020-02-23,PLD,0.022713626919741783,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
172,638.1886138916016,2020-02-23,EQIX,0.032865813579459974,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
173,44.85087490081787,2020-02-23,BAM,0.03674494362066104,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
174,59.247498512268066,2020-02-23,ZG,0.13940669617092044,7,0.0,0,0.0,0.0,0.0,0.0,0.0,realEstate,0,0,0,0,0,0,1,0,0,Rise
175,146.1575927734375,2020-02-23,JNJ,-0.012991753269585527,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
176,111.32174873352051,2020-02-23,MDT,-0.03883412867482459,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
177,93.47540855407715,2020-02-23,NVS,-0.011815095218569802,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
178,33.17793655395508,2020-02-23,PFE,-0.03846796920963815,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
179,41.42073917388916,2020-02-23,GSK,-0.014620947817010099,7,0.0,0,0.0,0.0,0.0,0.0,0.0,healthCare,0,0,0,1,0,0,0,0,0,Fall
180,25.769999694824218,2020-03-01,FBRX,0.44281140257138724,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
181,3.878000020980835,2020-03-01,TRIL,-0.01598760100435824,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
182,9.266999864578247,2020-03-01,CODX,0.6754613103704499,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
183,6.619000053405761,2020-03-01,ALIM,0.03346425355224584,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Rise
184,32.895999908447266,2020-03-01,BTAI,-0.13858827905967064,7,0.0,0,0.0,0.0,0.0,0.0,0.0,biotech,1,0,0,0,0,0,0,0,0,Fall
185,79.75325622558594,2020-03-01,ABT,-0.09755418007360417,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
186,15.242000198364257,2020-03-01,RCUS,-0.0077417461747724715,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
187,130.5508010864258,2020-03-01,LLY,-0.06784318708248743,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
188,28.711999893188477,2020-03-01,ELAN,-0.06018390117234315,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
189,77.40406036376953,2020-03-01,MRK,-0.038953235940448507,7,0.0,0,0.0,0.0,0.0,0.0,0.0,pharmacy,0,0,0,0,0,1,0,0,0,Fall
190,26.703999710083007,2020-03-01,BILI,-0.026718837623560743,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Fall
191,72.45422973632813,2020-03-01,CCOI,-0.023401835715755614,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Fall
192,34.120233154296876,2020-03-01,CHT,-0.02377389849021302,7,0.0,0,0.0,0.0,0.0,0.0,0.0,it,0,0,0,0,1,0,0,0,0,Fall
193,94.00695343017578,2020-03-01,CVX,-0.11981344442381771,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
194,49.7529914855957,2020-03-01,XOM,-0.12907337442980996,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
195,19.25602493286133,2020-03-01,KMI,-0.08485250774220485,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
196,18.15336799621582,2020-03-01,WMB,-0.11818324233868795,7,0.0,0,0.0,0.0,0.0,0.0,0.0,energy,0,0,1,0,0,0,0,0,0,Fall
